               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  65,            0.025724,           0.0047615,           0.0013695,             0.99828,             0.99409,             0.99469,             0.59635,            0.027622,           0.0046259,          0.00045575,            0.005776,            0.005776,            0.005776
                  66,            0.025813,           0.0046955,           0.0010031,             0.99639,             0.99573,             0.99498,             0.61076,            0.027631,           0.0046027,          0.00054764,             0.00571,             0.00571,             0.00571
                  67,            0.025857,           0.0045585,           0.0011002,             0.99791,             0.99969,               0.995,             0.61203,              0.0272,           0.0045236,          0.00041854,            0.005644,            0.005644,            0.005644
                  68,            0.025722,           0.0044715,          0.00082773,             0.99741,             0.99947,               0.995,             0.60498,            0.027441,           0.0046171,          0.00047658,            0.005578,            0.005578,            0.005578
                  69,            0.025334,           0.0045039,          0.00069512,             0.99813,             0.99905,               0.995,             0.60697,            0.027637,           0.0046273,          0.00043681,            0.005512,            0.005512,            0.005512
                  70,            0.024743,           0.0046637,          0.00068942,             0.99724,             0.99946,               0.995,             0.59089,            0.028007,           0.0045993,          0.00039866,            0.005446,            0.005446,            0.005446
                  71,             0.02499,            0.004411,          0.00082135,             0.99772,             0.99683,               0.995,              0.6099,            0.027278,           0.0046076,          0.00045836,             0.00538,             0.00538,             0.00538
                  72,            0.025059,           0.0044988,          0.00077906,             0.99726,             0.99813,               0.995,             0.60343,             0.02772,            0.004569,          0.00043329,            0.005314,            0.005314,            0.005314
                  73,            0.025789,           0.0045791,          0.00070505,              0.9965,             0.99627,               0.995,             0.59806,            0.027691,           0.0045675,          0.00069543,            0.005248,            0.005248,            0.005248
                  74,            0.024915,           0.0043779,          0.00073965,             0.99878,             0.99738,               0.995,             0.61069,            0.026996,           0.0045622,          0.00057326,            0.005182,            0.005182,            0.005182
                  75,            0.024861,           0.0044008,          0.00081474,             0.99404,             0.99403,             0.99135,             0.60882,             0.02719,           0.0045994,          0.00041596,            0.005116,            0.005116,            0.005116
                  76,            0.024973,           0.0044232,          0.00087978,             0.99758,                   1,               0.995,             0.61279,            0.027265,           0.0045476,          0.00042932,             0.00505,             0.00505,             0.00505
                  77,            0.024638,           0.0045357,          0.00074245,             0.99379,               0.995,             0.99319,             0.61611,            0.027642,           0.0045169,          0.00037119,            0.004984,            0.004984,            0.004984
                  78,            0.024683,           0.0044369,          0.00072891,             0.99593,             0.99897,               0.995,             0.61445,            0.027421,           0.0045693,          0.00042891,            0.004918,            0.004918,            0.004918
                  79,            0.024226,           0.0044156,          0.00095059,             0.99746,             0.99769,               0.995,             0.60696,            0.027495,           0.0045195,          0.00041911,            0.004852,            0.004852,            0.004852
                  80,            0.024691,           0.0045047,          0.00071474,             0.99797,             0.99855,               0.995,             0.61372,            0.027093,           0.0045206,           0.0005148,            0.004786,            0.004786,            0.004786
                  81,            0.024162,           0.0044822,          0.00065029,             0.99594,             0.99864,               0.995,             0.60818,            0.027348,           0.0045284,          0.00053624,             0.00472,             0.00472,             0.00472
                  82,            0.024372,           0.0043542,          0.00071932,             0.99682,                   1,               0.995,             0.61073,            0.027155,             0.00457,          0.00043739,            0.004654,            0.004654,            0.004654
                  83,            0.024491,           0.0043385,          0.00067851,             0.99786,                   1,               0.995,             0.60838,            0.027346,           0.0045777,          0.00038648,            0.004588,            0.004588,            0.004588
                  84,            0.023725,           0.0043267,          0.00059756,             0.99731,             0.99924,               0.995,             0.61764,             0.02729,           0.0045675,          0.00035189,            0.004522,            0.004522,            0.004522
                  85,            0.024108,           0.0043697,           0.0007258,             0.99737,                   1,               0.995,             0.60832,            0.027344,             0.00461,          0.00035413,            0.004456,            0.004456,            0.004456
                  86,             0.02435,           0.0043452,          0.00064057,             0.99786,             0.99987,               0.995,             0.61122,             0.02741,           0.0046021,          0.00035357,             0.00439,             0.00439,             0.00439
                  87,            0.023794,           0.0043693,          0.00057485,             0.99791,                   1,               0.995,              0.5932,            0.027609,           0.0045919,           0.0003765,            0.004324,            0.004324,            0.004324
                  88,            0.023712,           0.0042643,          0.00067014,             0.99883,               0.997,               0.995,             0.61715,            0.027096,            0.004581,          0.00033881,            0.004258,            0.004258,            0.004258
                  89,            0.023458,           0.0043594,           0.0006128,              0.9981,                   1,               0.995,             0.61159,            0.027209,           0.0045961,          0.00032283,            0.004192,            0.004192,            0.004192
                  90,            0.023456,           0.0043409,          0.00055933,             0.99749,              0.9997,               0.995,             0.59641,            0.027659,             0.00464,          0.00035742,            0.004126,            0.004126,            0.004126
                  91,            0.023272,           0.0044294,          0.00060228,             0.99776,             0.99889,               0.995,             0.60431,            0.027431,           0.0046686,          0.00032715,             0.00406,             0.00406,             0.00406
                  92,            0.023094,           0.0044083,          0.00061713,             0.99618,                   1,               0.995,             0.60905,            0.027592,           0.0045558,          0.00035053,            0.003994,            0.003994,            0.003994
                  93,            0.023423,           0.0041377,          0.00070264,             0.99267,             0.99748,               0.995,             0.60509,            0.027732,           0.0046092,          0.00038203,            0.003928,            0.003928,            0.003928
                  94,            0.023168,           0.0044254,          0.00084606,             0.99557,             0.99894,               0.995,             0.61176,            0.027282,           0.0046284,          0.00046108,            0.003862,            0.003862,            0.003862
                  95,            0.023045,           0.0043211,          0.00070577,             0.99764,             0.99951,               0.995,             0.61022,             0.02726,           0.0046373,          0.00031517,            0.003796,            0.003796,            0.003796
                  96,            0.023346,           0.0044796,          0.00067666,             0.99766,             0.99926,               0.995,             0.61574,            0.027618,           0.0046298,          0.00031988,             0.00373,             0.00373,             0.00373
