               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  55,            0.027763,            0.004766,           0.0012411,             0.99395,             0.99863,             0.99496,             0.59999,            0.028313,           0.0046816,          0.00050818,            0.007327,            0.007327,            0.007327
                  56,             0.02743,           0.0049501,           0.0013383,             0.99531,             0.99883,             0.99498,             0.58871,            0.027969,           0.0046956,          0.00054256,           0.0072775,           0.0072775,           0.0072775
                  57,            0.027443,           0.0048957,           0.0010974,             0.99248,             0.99627,             0.99494,             0.59992,             0.02781,           0.0046382,          0.00046245,            0.007228,            0.007228,            0.007228
                  58,            0.027728,           0.0048418,           0.0011543,             0.99418,              0.9983,             0.99496,             0.59797,            0.027844,            0.004655,          0.00063748,           0.0071785,           0.0071785,           0.0071785
                  59,            0.027649,           0.0048065,          0.00092688,             0.99748,             0.99692,               0.995,             0.60424,            0.027605,           0.0046534,          0.00060105,            0.007129,            0.007129,            0.007129
                  60,             0.02808,           0.0048139,           0.0011311,             0.99859,             0.99671,               0.995,             0.58277,            0.028536,           0.0046948,          0.00056918,           0.0070795,           0.0070795,           0.0070795
                  61,            0.027528,           0.0049828,           0.0013925,             0.99781,             0.99874,               0.995,             0.61018,            0.027589,            0.004714,          0.00049968,             0.00703,             0.00703,             0.00703
                  62,            0.027697,           0.0048836,           0.0014021,             0.98069,             0.98822,             0.98648,             0.59863,            0.027503,           0.0047333,           0.0011912,           0.0069805,           0.0069805,           0.0069805
                  63,             0.02762,           0.0049312,           0.0011461,             0.99389,             0.99923,             0.99498,             0.61224,            0.027305,           0.0046251,          0.00046261,            0.006931,            0.006931,            0.006931
                  64,            0.027411,           0.0050612,           0.0011333,             0.99715,             0.99684,             0.99378,             0.60924,            0.027455,           0.0047065,          0.00052895,           0.0068815,           0.0068815,           0.0068815
                  65,            0.027081,           0.0049208,           0.0014032,             0.99415,             0.99596,               0.995,             0.60949,            0.027146,           0.0047264,          0.00051645,            0.006832,            0.006832,            0.006832
                  66,            0.027557,           0.0049271,            0.001461,             0.99719,             0.99723,               0.995,             0.60119,             0.02747,           0.0047449,          0.00052493,           0.0067825,           0.0067825,           0.0067825
                  67,            0.027777,           0.0050041,           0.0011271,             0.99152,             0.99492,              0.9917,             0.59698,            0.027706,            0.004695,          0.00047913,            0.006733,            0.006733,            0.006733
                  68,            0.027099,           0.0049379,           0.0010467,             0.99767,             0.99887,               0.995,             0.60873,            0.027535,           0.0046715,           0.0004293,           0.0066835,           0.0066835,           0.0066835
                  69,            0.026746,           0.0046109,           0.0010908,             0.99753,             0.99635,               0.995,             0.60093,            0.027757,           0.0046812,          0.00048485,            0.006634,            0.006634,            0.006634
                  70,            0.026692,           0.0046835,           0.0011214,             0.99503,              0.9978,             0.99498,             0.60151,            0.027334,           0.0046895,          0.00055915,           0.0065845,           0.0065845,           0.0065845
                  71,             0.02681,           0.0047111,           0.0011203,             0.99415,             0.99857,             0.99489,             0.60867,            0.027324,           0.0046486,          0.00046504,            0.006535,            0.006535,            0.006535
                  72,            0.027169,           0.0048682,           0.0010493,             0.99665,             0.99883,               0.995,             0.60827,            0.027158,           0.0046631,          0.00046424,           0.0064855,           0.0064855,           0.0064855
                  73,            0.027292,           0.0047868,           0.0011308,             0.99691,             0.99873,               0.995,             0.62178,            0.026832,           0.0046747,          0.00047232,            0.006436,            0.006436,            0.006436
                  74,             0.02664,           0.0048004,           0.0011232,             0.99774,             0.99831,               0.995,             0.60556,            0.027416,           0.0046618,          0.00044398,           0.0063865,           0.0063865,           0.0063865
                  75,            0.026782,           0.0046668,           0.0010625,             0.99764,             0.99599,               0.995,             0.60169,            0.027333,            0.004714,          0.00044091,            0.006337,            0.006337,            0.006337
                  76,            0.026312,           0.0047055,           0.0010312,             0.99754,             0.99795,               0.995,             0.59575,             0.02788,           0.0046353,          0.00044972,           0.0062875,           0.0062875,           0.0062875
                  77,            0.026543,           0.0046582,          0.00097284,             0.99693,             0.99896,               0.995,              0.6066,            0.027226,           0.0046457,          0.00045678,            0.006238,            0.006238,            0.006238
                  78,            0.026719,           0.0046401,           0.0010334,             0.99799,             0.99817,               0.995,             0.60303,             0.02726,           0.0046598,          0.00046603,           0.0061885,           0.0061885,           0.0061885
                  79,            0.026306,           0.0047182,           0.0012513,             0.99828,             0.99858,               0.995,             0.61051,            0.026702,           0.0045957,          0.00045152,            0.006139,            0.006139,            0.006139
                  80,            0.026677,           0.0049581,          0.00091791,               0.994,             0.99747,             0.99489,             0.61435,            0.027391,           0.0046164,          0.00040343,           0.0060895,           0.0060895,           0.0060895
                  81,            0.026258,           0.0046504,          0.00096392,             0.99706,             0.99749,             0.99367,             0.60988,            0.027312,           0.0046001,          0.00044915,             0.00604,             0.00604,             0.00604
                  82,            0.025384,           0.0045225,          0.00080704,             0.99809,             0.99825,               0.995,             0.60744,            0.027236,           0.0046139,          0.00039546,           0.0059905,           0.0059905,           0.0059905
                  83,            0.026055,           0.0045668,          0.00077347,             0.99888,             0.99823,               0.995,             0.61033,            0.026982,            0.004634,          0.00039114,            0.005941,            0.005941,            0.005941
                  84,            0.026074,           0.0047586,          0.00099058,             0.99815,             0.99839,               0.995,             0.61706,             0.02693,           0.0046383,           0.0003918,           0.0058915,           0.0058915,           0.0058915
                  85,            0.025924,           0.0047076,          0.00076733,             0.99819,             0.99697,               0.995,             0.59278,            0.027554,           0.0046271,          0.00046475,            0.005842,            0.005842,            0.005842
                  86,            0.025577,            0.004706,           0.0010203,              0.9976,              0.9982,               0.995,             0.61797,            0.027275,           0.0045991,          0.00039897,           0.0057925,           0.0057925,           0.0057925
                  87,            0.025755,           0.0044846,          0.00076782,             0.99766,             0.99672,               0.995,              0.6108,            0.027209,           0.0046563,          0.00042693,            0.005743,            0.005743,            0.005743
                  88,             0.02553,           0.0046121,           0.0007772,             0.99822,             0.99817,               0.995,             0.61146,            0.026925,           0.0045834,          0.00040922,           0.0056935,           0.0056935,           0.0056935
                  89,            0.025383,           0.0044785,          0.00067196,             0.99861,             0.99837,               0.995,             0.60619,            0.027094,           0.0045764,          0.00036425,            0.005644,            0.005644,            0.005644
                  90,            0.025626,           0.0046519,           0.0007102,             0.99849,             0.99892,               0.995,             0.60218,            0.027449,           0.0046145,          0.00040157,           0.0055945,           0.0055945,           0.0055945
                  91,            0.025832,           0.0045867,           0.0006986,              0.9977,             0.99851,               0.995,             0.60995,            0.027007,           0.0045773,          0.00036345,            0.005545,            0.005545,            0.005545
                  92,              0.0256,           0.0045882,          0.00097307,             0.99697,             0.99887,               0.995,             0.60827,            0.027081,           0.0046028,          0.00041097,           0.0054955,           0.0054955,           0.0054955
                  93,            0.025858,           0.0045922,          0.00076984,              0.9969,             0.99873,               0.995,             0.60757,            0.027353,           0.0045951,          0.00038174,            0.005446,            0.005446,            0.005446
                  94,            0.025176,           0.0045279,          0.00073507,              0.9979,             0.99857,               0.995,             0.60896,             0.02688,           0.0045607,          0.00036073,           0.0053965,           0.0053965,           0.0053965
